
threads, N, runtime(ms), param
1, 32, 0.1306, 8
1, 32, 0.1145, 8
1, 32, 0.1195, 8
1, 32, 0.1117, 8
1, 32, 0.1118, 8
1, 32, 0.1121, 8
1, 32, 0.1122, 8
1, 32, 0.1116, 8
1, 32, 0.1114, 8
1, 32, 0.1057, 8
1, 32, 0.0734, 16
1, 32, 0.0755, 16
1, 32, 0.0733, 16
1, 32, 0.0731, 16
1, 32, 0.0733, 16
1, 32, 0.0731, 16
1, 32, 0.0731, 16
1, 32, 0.073, 16
1, 32, 0.0733, 16
1, 32, 0.0733, 16
1, 32, 0.0725, 32
1, 32, 0.0679, 32
1, 32, 0.068, 32
1, 32, 0.0679, 32
1, 32, 0.0679, 32
1, 32, 0.0698, 32
1, 32, 0.0679, 32
1, 32, 0.0679, 32
1, 32, 0.0678, 32
1, 32, 0.0678, 32
1, 64, 0.8439, 8
1, 64, 0.8497, 8
1, 64, 0.8633, 8
1, 64, 0.8854, 8
1, 64, 0.8899, 8
1, 64, 0.8717, 8
1, 64, 0.8588, 8
1, 64, 0.8461, 8
1, 64, 0.878, 8
1, 64, 0.8497, 8
1, 64, 0.6142, 16
1, 64, 0.6164, 16
1, 64, 0.6103, 16
1, 64, 0.6027, 16
1, 64, 0.6051, 16
1, 64, 0.5965, 16
1, 64, 0.5934, 16
1, 64, 0.5872, 16
1, 64, 0.5899, 16
1, 64, 0.5875, 16
1, 64, 0.5575, 32
1, 64, 0.5591, 32
1, 64, 0.5545, 32
1, 64, 0.5568, 32
1, 64, 0.556, 32
1, 64, 0.5573, 32
1, 64, 0.5553, 32
1, 64, 0.5576, 32
1, 64, 0.5562, 32
1, 64, 0.5577, 32
1, 128, 6.1357, 8
1, 128, 6.1241, 8
1, 128, 6.1658, 8
1, 128, 6.1721, 8
1, 128, 6.1794, 8
1, 128, 6.2346, 8
1, 128, 6.2157, 8
1, 128, 6.2938, 8
1, 128, 6.322, 8
1, 128, 6.2464, 8
1, 128, 4.5473, 16
1, 128, 4.5462, 16
1, 128, 4.5155, 16
