threads,N,runtime(ms),param
12, 512, 31.8506, 8
12, 512, 37.6389, 8
12, 512, 29.0861, 8
12, 512, 35.9478, 8
12, 512, 31.2713, 8
12, 512, 32.3845, 8
12, 512, 33.1563, 8
12, 512, 34.4904, 8
12, 512, 31.7636, 8
12, 512, 41.6421, 16
12, 512, 34.6173, 16
12, 512, 40.967, 16
12, 512, 48.6144, 16
12, 512, 39.2986, 16
12, 512, 42.9895, 16
12, 512, 37.8855, 16
12, 512, 50.5571, 16
12, 512, 50.7037, 16
12, 512, 45.7783, 16
12, 512, 50.5759, 32
12, 512, 53.2518, 32
12, 512, 52.9372, 32
12, 512, 52.0562, 32
12, 512, 50.9681, 32
12, 512, 51.1041, 32
12, 512, 51.1607, 32
12, 512, 51.9324, 32
12, 512, 49.2937, 32
12, 512, 49.9974, 32
12, 512, 52.6723, 64
12, 512, 52.1382, 64
12, 512, 53.8266, 64
12, 512, 57.604, 64
12, 512, 54.9109, 64
12, 512, 56.8012, 64
12, 512, 53.6325, 64
12, 512, 52.142, 64
12, 512, 55.3203, 64
12, 512, 55.3153, 64
12, 1024, 199.868, 8
12, 1024, 218.188, 8
12, 1024, 196.73, 8
12, 1024, 195.719, 8
12, 1024, 207.706, 8
12, 1024, 195.687, 8
12, 1024, 199.218, 8
12, 1024, 198.484, 8
12, 1024, 209.095, 8
12, 1024, 205.751, 8
12, 1024, 241.905, 16
12, 1024, 263.791, 16
12, 1024, 250.026, 16
12, 1024, 263.616, 16
12, 1024, 239.215, 16
12, 1024, 248.095, 16
12, 1024, 255.593, 16
12, 1024, 255.196, 16
12, 1024, 242.266, 16
12, 1024, 243.001, 16
12, 1024, 289.517, 32
12, 1024, 293.689, 32
12, 1024, 289.423, 32
12, 1024, 296.555, 32
12, 1024, 301.112, 32
12, 1024, 288.156, 32
12, 1024, 288.082, 32
12, 1024, 292.931, 32
12, 1024, 303.712, 32
12, 1024, 301.33, 32
12, 1024, 383.69, 64
12, 1024, 384.678, 64
12, 1024, 393.087, 64
12, 1024, 386.067, 64
12, 1024, 393.184, 64
12, 1024, 394.342, 64
12, 1024, 385.175, 64
12, 1024, 385.179, 64
12, 1024, 391.656, 64
12, 1024, 382.46, 64
12, 2048, 1766.14, 8
12, 2048, 1758.58, 8
12, 2048, 1738.59, 8
12, 2048, 1755.68, 8
12, 2048, 1710.59, 8
12, 2048, 1788.95, 8
12, 2048, 1752.56, 8
12, 2048, 1736.5, 8
12, 2048, 1738.89, 8
12, 2048, 1755.85, 8
12, 2048, 2086.92, 16
12, 2048, 1948.81, 16
12, 2048, 2061.52, 16
12, 2048, 2095.78, 16
12, 2048, 2101.84, 16
12, 2048, 2107.16, 16
12, 2048, 2083.97, 16
12, 2048, 2047.56, 16
12, 2048, 2014.36, 16
12, 2048, 2043.11, 16
12, 2048, 2624.8, 32
12, 2048, 2609.01, 32
12, 2048, 2672.74, 32
12, 2048, 2770.3, 32
12, 2048, 2614.62, 32
12, 2048, 2616.16, 32
12, 2048, 3005.65, 32
12, 2048, 2622.05, 32
12, 2048, 2608.02, 32
12, 2048, 2833.49, 32
12, 2048, 2774.4, 64
12, 2048, 2760.68, 64
12, 2048, 2766.21, 64
12, 2048, 2761.58, 64
12, 2048, 2766.62, 64
12, 2048, 2779.78, 64
12, 2048, 2773.52, 64
12, 2048, 2788.45, 64
12, 2048, 2761.5, 64
12, 2048, 2795.01, 64
16, 64, 0.6049, 8
16, 64, 0.058, 8
16, 64, 0.0582, 8
16, 64, 0.0579, 8
16, 64, 0.0583, 8
16, 64, 0.0582, 8
16, 64, 0.0562, 8
16, 64, 0.0571, 8
16, 64, 0.0564, 8
16, 64, 0.0574, 8
16, 64, 0.0975, 16
16, 64, 0.0978, 16
16, 64, 0.0974, 16
16, 64, 0.0973, 16
16, 64, 0.0973, 16
16, 64, 0.0975, 16
16, 64, 0.0973, 16
16, 64, 0.1067, 16
16, 64, 0.1027, 16
16, 64, 0.1021, 16
16, 64, 0.2096, 32
16, 64, 0.2138, 32
16, 64, 0.2106, 32
16, 64, 0.2107, 32
16, 64, 0.2106, 32
16, 64, 0.2106, 32
16, 64, 0.2157, 32
16, 64, 0.2127, 32
16, 64, 0.2127, 32
16, 64, 0.2127, 32
16, 64, 0.5368, 64
16, 64, 0.5354, 64
16, 64, 0.538, 64
16, 64, 0.5328, 64
16, 64, 0.5331, 64
16, 64, 0.5299, 64
16, 64, 0.5279, 64
16, 64, 0.5234, 64
16, 64, 0.5235, 64
16, 64, 0.528, 64
16, 128, 0.3128, 8
16, 128, 0.3091, 8
16, 128, 0.3061, 8
16, 128, 0.3157, 8
16, 128, 0.3081, 8
16, 128, 0.3138, 8
16, 128, 0.3189, 8
16, 128, 0.3065, 8
16, 128, 0.3127, 8
16, 128, 0.3124, 8
16, 128, 0.4695, 16
16, 128, 0.4141, 16
16, 128, 0.4144, 16
16, 128, 0.4177, 16
16, 128, 0.4151, 16
16, 128, 0.4149, 16
16, 128, 0.4156, 16
16, 128, 0.4231, 16
16, 128, 0.426, 16
16, 128, 0.4181, 16
16, 128, 0.8875, 32
16, 128, 0.8878, 32
16, 128, 0.8887, 32
16, 128, 0.8996, 32
16, 128, 0.8964, 32
16, 128, 0.8864, 32
16, 128, 0.8864, 32
16, 128, 0.8876, 32
16, 128, 0.8949, 32
16, 128, 0.8908, 32
16, 128, 2.1449, 64
16, 128, 2.132, 64
16, 128, 2.1394, 64
16, 128, 2.1365, 64
16, 128, 2.1353, 64
16, 128, 2.1338, 64
16, 128, 2.1469, 64
16, 128, 2.1318, 64
16, 128, 2.1276, 64
16, 128, 2.1321, 64
16, 256, 2.499, 8
16, 256, 2.5153, 8
16, 256, 3.0214, 8
16, 256, 2.5918, 8
16, 256, 2.5351, 8
16, 256, 2.5384, 8
16, 256, 2.5072, 8
16, 256, 2.5214, 8
16, 256, 2.5291, 8
16, 256, 2.4913, 8
16, 256, 1.8577, 16
16, 256, 1.8042, 16
16, 256, 1.8183, 16
16, 256, 1.9379, 16
16, 256, 1.9316, 16
16, 256, 1.9083, 16
16, 256, 2.0145, 16
16, 256, 2.2908, 16
16, 256, 2.0293, 16
16, 256, 2.0961, 16
16, 256, 4.131, 32
16, 256, 4.1403, 32
16, 256, 4.2043, 32
16, 256, 4.1787, 32
16, 256, 4.1109, 32
16, 256, 4.2604, 32
16, 256, 4.1731, 32
16, 256, 4.1694, 32
16, 256, 4.1821, 32
16, 256, 4.1677, 32
16, 256, 8.6592, 64
16, 256, 9.107, 64
16, 256, 9.4456, 64
16, 256, 9.4399, 64
16, 256, 9.4276, 64
16, 256, 9.4161, 64
16, 256, 9.0761, 64
16, 256, 8.5982, 64
16, 256, 9.0231, 64
16, 256, 9.4719, 64
16, 512, 31.0819, 8
16, 512, 35.7419, 8
16, 512, 35.8165, 8
16, 512, 32.8474, 8
16, 512, 33.0301, 8
16, 512, 27.7065, 8
16, 512, 34.6011, 8
16, 512, 27.3247, 8
16, 512, 33.9972, 8
16, 512, 33.6844, 8
16, 512, 33.6431, 16
16, 512, 34.6022, 16
16, 512, 32.8379, 16
16, 512, 32.4943, 16
16, 512, 33.6984, 16
16, 512, 33.6893, 16
16, 512, 33.604, 16
16, 512, 33.3662, 16
16, 512, 34.265, 16
16, 512, 34.258, 16
16, 512, 31.8724, 32
16, 512, 30.8824, 32
16, 512, 31.3147, 32
16, 512, 31.2786, 32
16, 512, 30.9726, 32
16, 512, 31.3154, 32
16, 512, 30.4901, 32
16, 512, 31.4267, 32
16, 512, 30.5724, 32
16, 512, 30.7008, 32
16, 512, 56.7499, 64
16, 512, 56.1503, 64
16, 512, 56.3109, 64
16, 512, 56.4006, 64
16, 512, 56.1448, 64
16, 512, 56.8377, 64
16, 512, 56.0507, 64
16, 512, 56.4134, 64
16, 512, 54.6237, 64
16, 512, 56.5317, 64
16, 1024, 185.223, 8
16, 1024, 190.335, 8
16, 1024, 198.942, 8
16, 1024, 184.782, 8
16, 1024, 181.75, 8
16, 1024, 186.165, 8
16, 1024, 194.018, 8
16, 1024, 193.498, 8
16, 1024, 189.062, 8
16, 1024, 185.93, 8
16, 1024, 216.14, 16
16, 1024, 213.968, 16
16, 1024, 207.958, 16
16, 1024, 222.528, 16
16, 1024, 227.799, 16
16, 1024, 232.111, 16
16, 1024, 221.166, 16
16, 1024, 212.936, 16
16, 1024, 248.202, 16
16, 1024, 236.799, 16
16, 1024, 219.356, 32
16, 1024, 218.063, 32
16, 1024, 214.173, 32
16, 1024, 217.704, 32
16, 1024, 212.832, 32
16, 1024, 217.603, 32
16, 1024, 215.442, 32
16, 1024, 216.647, 32
16, 1024, 218.342, 32
16, 1024, 221.095, 32
16, 1024, 216.084, 64
16, 1024, 215.021, 64
16, 1024, 217.479, 64
16, 1024, 216.304, 64
16, 1024, 216.976, 64
16, 1024, 216.92, 64
16, 1024, 217.236, 64
16, 1024, 215.952, 64
16, 1024, 217.226, 64
16, 1024, 217.381, 64
16, 2048, 1617.55, 8
16, 2048, 1577.56, 8
16, 2048, 1615.47, 8
16, 2048, 1590.51, 8
16, 2048, 1623.95, 8
16, 2048, 1677.09, 8
16, 2048, 1544.37, 8
16, 2048, 1618.17, 8
16, 2048, 1635.64, 8
16, 2048, 1565.93, 8
16, 2048, 1707.32, 16
16, 2048, 1780.25, 16
16, 2048, 1918.56, 16
16, 2048, 1749.93, 16
16, 2048, 1699.23, 16
16, 2048, 1757.85, 16
16, 2048, 1768.56, 16
16, 2048, 1684.27, 16
16, 2048, 1682.95, 16
16, 2048, 1859.38, 16
16, 2048, 2037.36, 32
16, 2048, 2040.9, 32
16, 2048, 2175.29, 32
16, 2048, 2022.68, 32
16, 2048, 2049.34, 32
16, 2048, 2028.59, 32
16, 2048, 2014.99, 32
16, 2048, 2035.29, 32
16, 2048, 2001.17, 32
16, 2048, 2027.88, 32
16, 2048, 2068.22, 64
16, 2048, 2080.57, 64
16, 2048, 2094.23, 64
16, 2048, 2104.36, 64
16, 2048, 2077.48, 64
16, 2048, 2062.72, 64
16, 2048, 2068.9, 64
16, 2048, 2120.44, 64
16, 2048, 2074.97, 64
16, 2048, 2072.61, 64
